Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Total,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Short,Unnamed: 30,Unnamed: 31,Medium,Unnamed: 33,Unnamed: 34,Long,Unnamed: 36,Unnamed: 37,Expected,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Tackles,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Challanges,Unnamed: 53,Unnamed: 54,Unnamed: 55,Blocks,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Season,Standart,Expected.1
Player,Nation,Pos,Squad,Age,Born,90s Played,Goals,Shots,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Avg Shot Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,2018-2019,,
Gareth Barry,eng ENG,MF,West Brom,36,1981,21.4,1,16,6,37.5,0.75,0.28,0.06,0.17,18.2,1,0,0,1.6,1.6,0.1,-0.6,-0.6,721,963,74.9,13209,4410,323,374,86.4,282,357,79,100,193,51.8,1,1.4,1.3,-0.4,17,113,15,3,126,35,19,17,14,4,15,45,33.3,30,19,11,8,14,49,34,0,2017-2018,,
Jóhann Berg Guðmundsson,is ISL,MF,Burnley,26,1990,31.5,2,54,18,33.3,1.72,0.57,0.04,0.11,21.7,6,0,0,3.5,3.5,0.07,-1.5,-1.5,660,1027,64.3,11965,4451,308,382,80.6,214,313,68.4,107,259,41.3,8,4.7,5.1,3.3,67,40,30,16,75,43,27,16,19,8,20,47,42.6,27,21,1,20,34,77,43,0,2017-2018,,
Muhamed Bešić,ba BIH,MF,Everton,24,1992,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,27,28,96.4,526,84,12,12,100,10,10,100,5,6,83.3,0,0,0,0,1,1,1,0,2,1,1,1,0,0,1,3,33.3,2,2,2,0,0,1,1,0,2017-2018,,
Philip Billing,dk DEN,MF,Huddersfield,21,1996,8.5,0,7,2,28.6,0.82,0.24,0,0,29.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,285,394,72.3,4747,1279,142,168,84.5,107,140,76.4,25,62,40.3,0,0.5,0.4,-0.5,2,22,4,2,26,25,16,11,11,3,8,22,36.4,14,17,1,16,18,43,19,0,2017-2018,,
Jeremie Boga,ci CIV,MF,Chelsea,20,1997,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,4,4,100,33,7,1,1,100,1,1,100,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2017-2018,,
Robbie Brady,ie IRL,MF,Burnley,25,1992,14.2,1,24,6,25,1.69,0.42,0.04,0.17,22.8,5,0,0,1.2,1.2,0.05,-0.2,-0.2,354,593,59.7,6916,2653,166,206,80.6,109,179,60.9,72,168,42.9,2,2.1,2.6,-0.1,26,39,18,6,54,32,21,14,17,1,8,28,28.6,20,17,3,14,7,39,29,0,2017-2018,,
Leon Britton,eng ENG,MF,Swansea City,34,1982,3.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,127,138,92,2255,403,49,53,92.5,70,74,94.6,7,8,87.5,0,0,0,0,0,6,0,0,11,6,5,0,5,1,5,8,62.5,3,3,1,2,1,7,1,0,2017-2018,,
Yohan Cabaye,fr FRA,MF,Crystal Palace,31,1986,26.4,0,38,11,28.9,1.44,0.42,0,0,24.6,4,0,0,2.3,2.3,0.06,-2.3,-2.3,1118,1438,77.7,18909,7090,539,603,89.4,416,493,84.4,117,266,44,1,4.1,3.8,-3.1,42,124,18,0,138,70,44,39,28,3,24,97,24.7,73,47,4,43,79,149,29,4,2017-2018,,
Emre Can,de GER,MF,Liverpool,23,1994,23.2,3,27,8,29.6,1.16,0.34,0.11,0.38,21.2,1,0,0,1.8,1.8,0.07,1.2,1.2,1338,1571,85.2,23098,5472,600,662,90.6,591,668,88.5,117,179,65.4,4,3,2.4,1,25,136,23,2,137,67,54,32,29,6,18,43,41.9,25,32,4,28,28,95,37,1,2017-2018,,
Étienne Capoue,fr FRA,MF,Watford,29,1988,17.1,1,23,3,13,1.34,0.18,0.04,0.33,28.1,0,0,0,0.8,0.8,0.04,0.2,0.2,723,883,81.9,12866,3380,342,390,87.7,271,320,84.7,91,135,67.4,0,0.6,1.2,-0.6,8,75,9,1,74,43,26,15,25,3,19,47,40.4,28,21,1,20,43,86,38,0,2017-2018,,
Michael Carrick,eng ENG,MF,Manchester Utd,36,1981,1.2,0,2,1,50,1.65,0.83,0,0,14.7,0,0,0,0.5,0.5,0.26,-0.5,-0.5,84,99,84.8,1602,837,40,41,97.6,29,29,100,14,25,56,0,0.1,0.2,-0.1,1,17,0,0,15,1,1,0,1,0,0,1,0,1,2,0,2,1,2,3,0,2017-2018,,
Tom Carroll,eng ENG,MF,Swansea City,25,1992,28.6,0,20,3,15,0.7,0.11,0,0,23.8,5,0,0,0.9,0.9,0.05,-0.9,-0.9,1235,1577,78.3,21581,7289,575,640,89.8,472,566,83.4,147,283,51.9,4,4.1,4.1,-0.1,47,161,31,8,179,53,33,22,23,8,14,53,26.4,39,37,8,29,29,82,18,1,2017-2018,,
Nathaniel Chalobah,eng ENG,MF,Watford,22,1994,5,0,12,4,33.3,2.42,0.81,0,0,22.5,0,0,0,0.8,0.8,0.07,-0.8,-0.8,132,184,71.7,2235,836,61,76,80.3,51,67,76.1,12,28,42.9,0,0,0.1,0,1,18,1,0,22,9,6,2,6,1,2,5,40,3,6,5,1,6,15,6,0,2017-2018,,
Tom Cleverley,eng ENG,MF,Watford,27,1989,21.1,1,15,3,20,0.71,0.14,0.07,0.33,21.5,1,0,1,1.9,1.1,0.07,-0.9,-0.1,964,1238,77.9,15750,4846,481,542,88.7,346,419,82.6,89,181,49.2,2,1.6,1.8,0.4,29,132,17,2,136,48,26,25,16,7,21,52,40.4,31,11,1,10,25,73,21,0,2017-2018,,
Sam Clucas,eng ENG,MF,Swansea City,26,1990,22.7,3,20,7,35,0.88,0.31,0.15,0.43,17.5,0,0,0,2.6,2.6,0.14,0.4,0.4,689,872,79,11783,2786,327,375,87.2,274,333,82.3,68,117,58.1,1,1.3,1.1,-0.3,15,46,3,1,61,34,19,21,11,2,10,29,34.5,19,31,7,24,29,63,34,1,2017-2018,,
Lewis Cook,eng ENG,MF,Bournemouth,20,1997,24.9,0,18,2,11.1,0.72,0.08,0,0,27.3,0,0,0,0.5,0.5,0.03,-0.5,-0.5,989,1263,78.3,19152,6531,394,486,81.1,428,494,86.6,147,229,64.2,2,1.6,2.2,0.4,28,176,27,5,173,67,35,37,30,0,26,69,37.7,43,33,12,21,35,102,25,2,2017-2018,,
Jack Cork,eng ENG,MF,Burnley,28,1989,38,2,15,5,33.3,0.39,0.13,0.13,0.4,17.6,0,0,0,2.2,2.2,0.15,-0.2,-0.2,1281,1608,79.7,21883,5582,583,680,85.7,499,597,83.6,136,208,65.4,1,1.1,1,-0.1,19,127,11,1,165,60,44,25,27,8,20,62,32.3,42,36,15,21,41,101,86,1,2017-2018,,
Josh Cullen,ie IRL,MF,West Ham,21,1996,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,3,4,75,21,7,1,2,50,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,0,0,2017-2018,,
Tom Davies,eng ENG,MF,Everton,19,1998,21.1,2,21,3,14.3,0.99,0.14,0.1,0.67,21.8,0,0,0,1.5,1.5,0.07,0.5,0.5,547,715,76.5,8064,2003,298,347,85.9,174,223,78,33,67,49.3,1,0.6,1,0.4,10,45,13,1,62,30,20,14,11,5,12,54,22.2,42,19,5,14,24,54,21,0,2017-2018,,
Steven Davis,nir NIR,MF,Southampton,32,1985,16.9,3,13,4,30.8,0.77,0.24,0.23,0.75,19.8,0,0,0,0.9,0.9,0.07,2.1,2.1,886,1092,81.1,14571,4068,424,472,89.8,349,403,86.6,78,134,58.2,0,1.1,1.9,-1.1,18,101,20,3,129,30,21,10,17,3,11,30,36.7,19,22,6,16,15,45,24,1,2017-2018,,
Kevin De Bruyne,be BEL,MF,Manchester City,26,1991,34.1,8,93,39,41.9,2.72,1.14,0.09,0.21,24.3,15,0,0,5.1,5.1,0.06,2.9,2.9,2351,3008,78.2,39772,11181,1154,1322,87.3,885,1090,81.2,221,376,58.8,16,11.1,11.7,4.9,105,258,119,11,388,62,43,23,25,14,23,80,28.8,57,45,2,43,25,87,14,2,2017-2018,,
Steven Defour,be BEL,MF,Burnley,29,1988,22.2,1,19,7,36.8,0.86,0.32,0.05,0.14,25.9,4,0,0,0.8,0.8,0.04,0.3,0.3,865,1062,81.5,15646,4797,365,412,88.6,389,443,87.8,93,161,57.8,1,1.1,1.5,-0.1,19,89,25,10,117,33,22,12,18,3,10,46,21.7,36,35,7,28,46,79,25,0,2017-2018,,
Mousa Dembélé,be BEL,MF,Tottenham,30,1987,20.9,0,11,3,27.3,0.53,0.14,0,0,24.7,0,0,0,0.4,0.4,0.03,-0.4,-0.4,1316,1429,92.1,21995,7009,625,668,93.6,592,630,94,81,97,83.5,0,0.7,1.1,-0.7,18,177,4,1,211,36,24,19,11,6,9,37,24.3,28,20,0,20,33,69,15,0,2017-2018,,
Mohamed Diamé,sn SEN,MF,Newcastle Utd,30,1987,22.7,2,20,6,30,0.88,0.26,0.1,0.33,21,0,0,0,1.4,1.4,0.07,0.6,0.6,666,825,80.7,10938,3060,333,388,85.8,237,282,84,60,91,65.9,0,0.7,0.5,-0.7,13,64,7,1,81,89,64,33,48,8,16,62,25.8,46,44,7,37,48,137,30,2,2017-2018,,
Abdoulaye Doucouré,ml MLI,MF,Watford,24,1993,36.9,7,47,17,36.2,1.27,0.46,0.15,0.41,20.7,0,0,0,3.5,3.5,0.08,3.5,3.5,1885,2278,82.7,30698,7812,907,1054,86.1,787,897,87.7,132,193,68.4,3,2.3,2.9,0.7,40,152,30,3,222,79,52,28,42,9,27,79,34.2,52,43,10,33,54,133,61,0,2017-2018,,
Danny Drinkwater,eng ENG,MF,Chelsea,27,1990,5.9,1,6,2,33.3,1.02,0.34,0.17,0.5,22.7,0,0,0,0.2,0.2,0.03,0.8,0.8,331,389,85.1,5287,1189,173,192,90.1,119,133,89.5,28,36,77.8,0,0.3,0.8,-0.3,5,39,3,0,32,15,10,6,8,1,3,17,17.6,14,10,2,8,8,23,7,0,2017-2018,,
Mohamed Elneny,eg EGY,MF,Arsenal,25,1992,9.6,0,8,1,12.5,0.83,0.1,0,0,24.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3,789,852,92.6,12227,3138,430,454,94.7,296,313,94.6,42,53,79.2,1,0.9,1,0.1,10,73,6,0,74,12,6,6,3,3,6,10,60,4,11,0,11,10,22,12,2,2017-2018,,
Cesc Fàbregas,es ESP,MF,Chelsea,30,1987,25.6,2,38,10,26.3,1.48,0.39,0.05,0.2,19.2,2,0,0,2.4,2.4,0.06,-0.4,-0.4,1873,2351,79.7,33048,13012,845,949,89,722,853,84.6,235,401,58.6,4,6.8,7.6,-2.8,89,249,74,8,348,68,49,30,29,9,18,69,26.1,51,25,4,21,22,90,26,2,2017-2018,,
Marouane Fellaini,be BEL,MF,Manchester Utd,29,1987,6.9,4,10,7,70,1.45,1.01,0.4,0.57,8.5,0,0,0,3.5,3.5,0.35,0.5,0.5,336,398,84.4,4620,1237,185,212,87.3,101,120,84.2,17,27,63,0,0.2,0.2,-0.2,5,25,0,0,19,15,8,6,8,1,2,11,18.2,9,12,3,9,14,29,19,1,2017-2018,,
Leroy Fer,nl NED,MF,Swansea City,27,1990,15.5,1,12,3,25,0.77,0.19,0.08,0.33,14.6,0,0,0,1.6,1.6,0.14,-0.6,-0.6,515,643,80.1,9132,1993,234,278,84.2,199,235,84.7,65,98,66.3,1,1,0.8,0,10,52,9,1,66,44,32,18,21,5,13,30,43.3,17,18,4,14,12,56,24,3,2017-2018,,
Fernandinho,br BRA,MF,Manchester City,32,1985,32,5,47,19,40.4,1.47,0.59,0.11,0.26,23.1,0,0,0,2.1,2.1,0.04,2.9,2.9,2686,2999,89.6,42640,13288,1335,1407,94.9,1083,1190,91,167,235,71.1,3,2.8,5,0.2,20,318,31,0,320,62,35,22,28,12,24,65,36.9,41,38,6,32,47,109,68,2,2017-2018,,
Sam Field,eng ENG,MF,West Brom,19,1998,6,1,5,1,20,0.84,0.17,0.2,1,11.4,0,0,0,0.5,0.5,0.11,0.5,0.5,128,177,72.3,2253,806,65,83,78.3,47,57,82.5,13,25,52,0,0.2,0.2,-0.2,4,13,8,1,32,14,11,8,4,2,3,10,30,7,6,1,5,11,25,8,0,2017-2018,,
Darren Fletcher,sct SCO,MF,Stoke City,33,1984,24.7,1,11,2,18.2,0.45,0.08,0.09,0.5,25.8,0,0,0,0.4,0.4,0.03,0.6,0.6,843,1105,76.3,16453,5280,309,374,82.6,362,420,86.2,138,241,57.3,1,1.6,1.9,-0.6,23,77,18,3,100,47,26,23,20,4,15,55,27.3,40,13,3,10,26,73,33,3,2017-2018,,
Jay Fulton,sct SCO,MF,Swansea City,23,1994,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,5,8,62.5,83,10,1,2,50,4,6,66.7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2017-2018,,
Idrissa Gana Gueye,sn SEN,MF,Everton,27,1989,30.6,2,23,7,30.4,0.75,0.23,0.09,0.29,25.3,0,0,0,1.5,1.5,0.07,0.5,0.5,1338,1593,84,21000,5702,706,793,89,479,558,85.8,93,132,70.5,1,0.8,1,0.2,16,152,12,3,128,117,93,65,41,11,35,86,40.7,51,59,9,50,62,179,48,1,2017-2018,,
Dan Gosling,eng ENG,MF,Bournemouth,27,1990,21.6,2,22,8,36.4,1.02,0.37,0.09,0.25,16.3,0,0,0,2.1,2.1,0.09,-0.1,-0.1,825,1074,76.8,14011,4628,387,476,81.3,345,427,80.8,75,120,62.5,1,0.9,1.6,0.1,17,104,14,1,134,50,25,19,26,5,19,68,27.9,49,36,8,28,25,75,35,0,2017-2018,,
İlkay Gündoğan,de GER,MF,Manchester City,26,1990,16.9,4,34,10,29.4,2.02,0.59,0.09,0.3,19.6,1,1,1,3,2.3,0.07,1,0.7,1291,1414,91.3,18213,4535,754,803,93.9,402,428,93.9,61,82,74.4,1,1.7,2.1,-0.7,20,122,29,0,154,27,15,8,14,5,9,37,24.3,28,14,1,13,16,43,12,0,2017-2018,,
Rekeem Harper,eng ENG,MF,West Brom,17,2000,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,4,5,80,82,30,1,1,100,2,3,66.7,1,1,100,0,0.1,0,-0.1,2,0,0,0,1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,2017-2018,,
Isaac Hayden,jm JAM,MF,Newcastle Utd,22,1995,15.3,1,14,9,64.3,0.92,0.59,0.07,0.11,22.1,0,0,0,1,1,0.07,0,0,405,550,73.6,6070,1768,226,279,81,142,183,77.6,20,41,48.8,0,0.6,1.2,-0.6,11,37,12,5,45,40,23,23,16,1,12,34,35.3,22,21,6,15,23,63,43,0,2017-2018,,
Jordan Henderson,eng ENG,MF,Liverpool,27,1990,24.1,1,15,3,20,0.62,0.12,0.07,0.33,23.8,1,0,0,1.2,1.2,0.08,-0.2,-0.2,1769,2117,83.6,33580,9305,709,771,92,814,949,85.8,216,334,64.7,1,1.8,2.4,-0.8,25,245,29,3,249,51,33,13,32,6,18,52,34.6,34,33,2,31,31,82,27,0,2017-2018,,
Ander Herrera,es ESP,MF,Manchester Utd,27,1989,14.1,0,12,1,8.3,0.85,0.07,0,0,25.2,0,0,0,0.4,0.4,0.03,-0.4,-0.4,917,1064,86.2,13708,3978,471,513,91.8,307,342,89.8,66,118,55.9,2,1.6,1.6,0.4,11,89,12,1,81,56,29,32,20,4,20,69,29,49,33,6,27,34,90,22,2,2017-2018,,
Jonathan Hogg,eng ENG,MF,Huddersfield,28,1988,26.6,0,12,2,16.7,0.45,0.08,0,0,24,0,0,0,0.4,0.4,0.03,-0.4,-0.4,1206,1423,84.8,20877,5948,530,596,88.9,534,598,89.3,105,154,68.2,0,0.4,0.9,-0.4,9,110,8,1,138,93,64,29,59,5,26,89,29.2,63,51,12,39,69,162,48,0,2017-2018,,
Will Hughes,eng ENG,MF,Watford,22,1995,11,2,12,4,33.3,1.09,0.36,0.17,0.5,21,0,0,0,0.6,0.6,0.05,1.4,1.4,322,416,77.4,4055,1197,208,241,86.3,78,103,75.7,8,21,38.1,3,1.5,1.8,1.5,17,35,14,1,60,34,18,7,18,9,9,19,47.4,10,16,1,15,15,49,6,0,2017-2018,,
Emerson Hyndman,us USA,MF,Bournemouth,21,1996,0.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,21,24,87.5,392,67,12,13,92.3,6,7,85.7,3,4,75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,1,1,0,2017-2018,,
Pierre Højbjerg,dk DEN,MF,Southampton,21,1995,18.6,0,16,6,37.5,0.86,0.32,0,0,23.6,0,0,0,1,1,0.06,-1,-1,952,1132,84.1,15556,3430,465,530,87.7,361,411,87.8,82,115,71.3,0,0.6,1,-0.6,13,68,10,3,90,45,29,24,18,3,13,56,23.2,43,30,3,27,37,82,26,1,2017-2018,,
Vicente Iborra,es ESP,MF,Leicester City,29,1988,15.7,3,14,4,28.6,0.89,0.26,0.21,0.75,12.1,0,0,0,1.7,1.7,0.12,1.3,1.3,698,860,81.2,11864,3247,320,393,81.4,271,317,85.5,70,94,74.5,0,0.5,1.1,-0.5,8,54,5,0,79,23,18,13,10,0,9,36,25,27,25,11,14,19,42,49,1,2017-2018,,
Matty James,eng ENG,MF,Leicester City,26,1991,11,0,11,1,9.1,1,0.09,0,0,16.5,0,0,0,1.3,1.3,0.12,-1.3,-1.3,363,448,81,5314,1297,188,218,86.2,134,160,83.8,17,32,53.1,0,0.1,0.3,-0.1,2,27,2,0,28,19,10,7,11,1,2,10,20,8,14,2,12,17,36,25,0,2017-2018,,
Sullay Kaikai,sl SLE,MF,Crystal Palace,21,1995,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,4,8,50,60,18,3,4,75,0,3,0,1,1,100,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,,0,1,0,1,0,1,1,0,2017-2018,,
N'Golo Kanté,fr FRA,MF,Chelsea,26,1991,33.3,1,25,5,20,0.75,0.15,0.04,0.2,25.7,0,0,0,0.8,0.8,0.03,0.2,0.2,1924,2174,88.5,30572,8032,975,1041,93.7,737,798,92.4,132,187,70.6,1,2.9,3.2,-1.9,40,195,35,2,274,113,77,55,52,6,33,92,35.9,59,40,4,36,85,198,29,3,2017-2018,,
Beram Kayal,il ISR,MF,Brighton,29,1988,8.3,0,4,1,25,0.48,0.12,0,0,16.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,182,235,77.4,2904,800,89,103,86.4,72,88,81.8,13,26,50,0,0.5,0.6,-0.5,11,16,4,2,27,18,11,10,7,1,6,26,23.1,20,11,4,7,12,30,9,0,2017-2018,,
Andy King,wls WAL,MF,Leicester City,28,1988,6,1,6,1,16.7,1.01,0.17,0.17,1,16,0,0,0,0.5,0.5,0.09,0.5,0.5,167,221,75.6,2628,676,76,93,81.7,66,81,81.5,12,25,48,0,0.1,0.1,-0.1,2,17,0,0,13,8,5,0,5,3,0,3,0,3,4,2,2,5,13,13,0,2017-2018,,
Andy King,wls WAL,MF,Swansea City,28,1988,7.9,2,8,4,50,1.01,0.5,0.25,0.5,19.8,0,0,0,1,1,0.12,1,1,296,359,82.5,5218,1314,132,145,91,125,148,84.5,28,50,56,1,0.2,0.5,0.8,4,35,5,2,38,18,11,10,8,0,5,14,35.7,9,7,0,7,6,24,14,1,2017-2018,,
Cheikhou Kouyaté,sn SEN,MF,West Ham,27,1989,31.1,2,23,4,17.4,0.74,0.13,0.09,0.5,14.2,0,0,0,2.7,2.7,0.12,-0.7,-0.7,734,982,74.7,10437,2762,423,521,81.2,240,315,76.2,33,66,50,3,1.1,0.6,1.9,16,56,7,3,66,71,49,43,26,2,23,62,37.1,39,31,11,20,32,103,56,1,2017-2018,,
Bojan Krkić,es ESP,MF,Stoke City,26,1990,0.8,0,1,0,0,1.27,0,0,,20.5,0,0,0,0,0,0.03,0,0,22,27,81.5,358,69,13,16,81.3,5,6,83.3,3,3,100,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2017-2018,,
Grzegorz Krychowiak,pl POL,MF,West Brom,27,1990,18.2,0,17,3,17.6,0.93,0.16,0,0,23.3,1,0,0,0.8,0.8,0.05,-0.8,-0.8,641,831,77.1,11378,3332,301,354,85,248,303,81.8,70,122,57.4,2,1.8,1.1,0.2,13,76,9,1,101,39,24,18,17,4,12,49,24.5,37,23,5,18,45,84,23,0,2017-2018,,
Mario Lemina,ga GAB,MF,Southampton,23,1993,19.1,1,23,5,21.7,1.2,0.26,0.04,0.2,25.1,0,0,0,0.8,0.8,0.04,0.2,0.2,857,987,86.8,14283,3476,414,457,90.6,335,372,90.1,80,120,66.7,1,0.7,0.7,0.3,8,68,6,1,86,55,40,21,29,5,12,30,40,18,18,6,12,36,91,36,4,2017-2018,,
Aaron Lennon,eng ENG,MF,Burnley,30,1987,12.4,0,10,4,40,0.81,0.32,0,0,16.8,0,0,0,0.6,0.6,0.06,-0.6,-0.6,202,305,66.2,2883,729,121,153,79.1,62,89,69.7,10,21,47.6,2,0.8,1.3,1.2,7,14,13,5,28,20,14,5,14,1,2,20,10,18,20,5,15,8,28,18,0,2017-2018,,
Jake Livermore,eng ENG,MF,West Brom,27,1989,29.7,2,15,4,26.7,0.5,0.13,0.13,0.5,18.2,0,0,0,2.3,2.3,0.16,-0.3,-0.3,878,1133,77.5,15708,4533,374,443,84.4,372,449,82.9,106,169,62.7,2,1.9,1.8,0.1,20,108,8,3,133,72,41,27,35,10,24,64,37.5,40,44,9,35,26,98,36,2,2017-2018,,
Ruben Loftus-Cheek,eng ENG,MF,Crystal Palace,21,1996,20.8,2,32,7,21.9,1.54,0.34,0.06,0.29,16.4,0,0,0,3.5,3.5,0.11,-1.5,-1.5,603,745,80.9,8326,2630,364,424,85.8,168,199,84.4,31,47,66,3,3.2,2.6,-0.2,25,64,25,2,106,21,15,7,13,1,7,30,23.3,23,19,2,17,22,43,31,0,2017-2018,,
João Mário,pt POR,MF,West Ham,24,1993,11.4,2,16,4,25,1.41,0.35,0.13,0.5,17.9,1,0,0,1.7,1.7,0.1,0.3,0.3,373,497,75.1,5621,1341,212,245,86.5,107,132,81.1,34,73,46.6,1,1.4,1.1,-0.4,16,22,9,2,43,14,11,6,5,3,6,19,31.6,13,7,0,7,8,22,4,1,2017-2018,,
Nemanja Matić,rs SRB,MF,Manchester Utd,28,1988,34.6,1,18,2,11.1,0.52,0.06,0.06,0.5,27,0,0,0,0.7,0.7,0.04,0.3,0.3,2299,2647,86.9,40993,11705,974,1068,91.2,959,1042,92,269,356,75.6,1,1.6,2.2,-0.6,24,220,23,1,237,70,42,32,34,4,23,71,32.4,48,50,13,37,64,134,62,2,2017-2018,,
James McArthur,sct SCO,MF,Crystal Palace,29,1987,27,5,30,10,33.3,1.11,0.37,0.17,0.5,12.9,0,0,0,3.7,3.7,0.13,1.3,1.3,854,1093,78.1,13032,3373,445,523,85.1,323,391,82.6,48,98,49,1,2.2,1.6,-1.2,21,90,13,1,107,58,44,28,27,3,23,61,37.7,38,39,2,37,36,94,44,2,2017-2018,,
James McCarthy,ie IRL,MF,Everton,26,1990,2.3,0,1,0,0,0.44,0,0,,17.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,73,101,72.3,1160,247,37,49,75.5,29,34,85.3,4,12,33.3,0,0,0,0,1,7,1,0,12,9,9,3,4,2,1,5,20,4,9,2,7,5,14,3,1,2017-2018,,
Scott McTominay,sct SCO,MF,Manchester Utd,20,1996,7,0,1,0,0,0.14,0,0,,25.3,0,0,0,0,0,0.03,0,0,302,347,87,4914,1409,140,152,92.1,122,129,94.6,23,36,63.9,0,0,0.2,0,2,37,4,0,48,11,9,4,5,2,5,13,38.5,8,3,0,3,13,24,9,0,2017-2018,,
Mikel Merino,es ESP,MF,Newcastle Utd,21,1996,15,1,16,6,37.5,1.07,0.4,0.06,0.17,25.5,0,0,0,0.6,0.6,0.04,0.4,0.4,645,818,78.9,10947,3524,281,342,82.2,268,314,85.4,61,105,58.1,1,0.9,0.7,0.1,16,84,14,0,108,56,40,21,32,3,17,56,30.4,39,36,8,28,34,90,25,0,2017-2018,,
Roque Mesa,es ESP,MF,Swansea City,28,1989,8.4,0,7,1,14.3,0.84,0.12,0,0,27.7,0,0,0,0.2,0.2,0.02,-0.2,-0.2,422,489,86.3,7233,1664,202,220,91.8,168,194,86.6,43,53,81.1,0,0.2,0.3,-0.2,5,21,3,0,36,20,13,8,8,4,10,37,27,27,6,0,6,13,33,8,1,2017-2018,,
Luka Milivojević,rs SRB,MF,Crystal Palace,26,1991,34.2,10,34,9,26.5,0.99,0.26,0.09,0.33,25.1,9,7,8,8.2,1.8,0.05,1.8,1.2,1343,1701,79,25224,8439,541,626,86.4,593,701,84.6,175,294,59.5,1,1,1.5,0,21,173,17,2,180,85,52,40,37,8,31,86,36,55,50,12,38,71,156,81,3,2017-2018,,
James Milner,eng ENG,MF,Liverpool,31,1986,19.7,0,21,5,23.8,1.06,0.25,0,0,19.9,1,0,0,1.1,1.1,0.05,-1.1,-1.1,1335,1636,81.6,23331,7605,622,685,90.8,548,627,87.4,136,248,54.8,3,3.2,3.6,-0.2,34,208,37,6,219,58,45,18,32,8,15,39,38.5,24,33,5,28,21,79,23,0,2017-2018,,
Aaron Mooy,au AUS,MF,Huddersfield,26,1990,34.1,4,28,6,21.4,0.82,0.18,0.11,0.5,23.2,3,1,1,3,2.2,0.08,1,0.8,1553,2098,74,25274,7426,788,921,85.6,509,657,77.5,162,337,48.1,3,4,4,-1,50,203,28,9,239,102,60,39,51,12,23,55,41.8,32,39,5,34,38,140,52,0,2017-2018,,
James Morrison,sct SCO,MF,West Brom,31,1986,2.3,1,4,2,50,1.74,0.87,0.25,0.5,9.1,0,0,0,1,1,0.26,0,0,77,91,84.6,1111,258,44,50,88,23,26,88.5,5,6,83.3,0,0.1,0.1,-0.1,3,5,1,0,11,2,1,0,2,0,1,4,25,3,1,1,0,1,3,1,0,2017-2018,,
Jamie Murphy,sct SCO,MF,Brighton,27,1989,1.9,0,1,0,0,0.54,0,0,,16.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,37,45,82.2,633,80,15,18,83.3,19,20,95,2,2,100,0,0,0,0,1,3,0,0,4,2,2,2,0,0,2,4,50,2,0,0,0,1,3,3,0,2017-2018,,
